transaction_amount,transaction_hour,distance_from_home_km,distance_from_last_transaction_km,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,cash_withdrawal,card_age_days,device_trust_score,transactions_last_24h,merchant_risk_score,weekend,foreign_transaction,fraud
2.26,21,11.32,1.02,1.606,1,1,0,0,0,887,0.336,0,20.06,1,0,0
1.7,21,15.63,20.09,1.714,1,1,1,0,0,972,0.728,5,58.8,0,1,0
37.74,17,3.63,0.88,1.862,1,1,1,0,1,396,0.627,3,19.51,1,1,0
22.86,14,2.99,6.43,1.452,1,1,0,1,0,810,0.529,2,14.62,1,1,0
18.89,8,3.65,0.28,1.183,0,1,0,0,0,10,0.761,5,37.47,0,0,0
47.61,11,0.19,3.54,1.038,1,0,1,0,0,969,0.582,4,25.38,0,0,0
13.0,10,16.04,9.35,1.317,0,1,1,0,1,676,0.472,4,42.52,0,0,0
43.73,2,5.77,3.57,1.509,1,0,0,0,0,322,0.956,2,17.01,0,0,0
61.38,1,2.4,19.67,0.746,1,0,1,1,1,530,0.629,3,20.92,1,0,1
19.1,17,4.73,33.99,1.428,1,1,1,0,0,760,0.706,4,36.69,1,0,0
7.56,10,10.94,2.27,0.717,0,0,1,1,0,664,0.603,2,24.11,1,1,0
9.53,7,24.33,6.82,1.145,0,0,0,1,0,720,0.99,4,33.05,1,0,0
38.44,0,9.14,6.44,1.066,1,1,0,0,0,834,0.685,4,46.99,0,1,0
47.67,20,30.84,4.1,0.645,1,0,0,1,1,1119,0.488,0,6.9,0,0,0
11.84,10,1.19,8.45,2.328,0,1,1,1,0,582,0.686,2,38.43,0,0,0
10.02,21,24.34,0.15,1.294,1,0,0,1,1,1724,0.924,0,40.92,0,0,0
13.7,13,1.16,11.58,1.235,1,1,0,1,0,1722,0.7,1,22.41,1,0,0
4.23,23,6.69,10.94,0.79,0,1,1,0,0,129,0.878,2,35.78,0,0,0
375.62,9,18.24,4.78,0.42,1,1,1,1,0,846,0.99,4,22.79,1,0,0
30.14,12,2.79,4.95,0.505,0,1,0,1,0,332,0.534,5,29.44,0,0,0
25.51,6,2.2,15.28,0.727,1,1,0,1,0,868,0.796,2,52.77,1,0,0
9.24,0,1.23,14.26,1.31,1,0,1,0,0,10,0.99,3,41.82,1,0,0
18.76,19,0.01,2.14,0.913,1,1,1,1,0,151,0.791,4,30.19,1,0,0
18.88,8,1.16,8.41,1.539,0,0,0,0,0,745,0.703,3,21.76,1,0,1
9.59,10,3.79,8.72,1.534,0,0,0,0,0,870,0.69,6,26.1,0,0,0
15.05,1,2.71,4.5,1.166,1,1,1,0,0,920,0.72,4,60.61,0,0,0
16.55,17,24.9,3.08,1.704,1,1,1,0,0,182,0.734,2,12.01,1,0,0
11.2,2,1.43,6.45,0.84,0,1,1,0,0,10,0.99,6,23.98,0,0,0
40.26,4,5.56,0.29,1.427,1,0,1,1,0,10,0.489,3,44.86,1,1,0
20.61,12,7.34,8.82,0.838,0,1,0,1,0,613,0.974,5,42.95,0,1,0
35.94,1,5.35,6.94,1.437,1,1,1,1,0,664,0.756,6,16.12,0,0,0
30.36,6,23.96,3.2,0.847,0,1,1,0,1,433,0.695,4,45.87,0,1,1
15.59,7,20.71,2.11,0.454,0,1,1,0,0,1306,0.773,4,56.16,0,0,0
11.06,13,4.15,7.4,1.054,1,1,0,0,0,10,0.833,2,9.68,0,1,0
257.24,18,2.77,0.06,1.404,1,1,1,0,0,610,0.921,4,24.93,1,0,0
43.3,22,6.25,0.7,0.882,1,1,0,0,0,241,0.764,4,25.07,1,0,0
44.95,10,6.39,26.58,0.472,1,1,0,0,0,502,0.578,3,31.17,0,0,0
17.25,23,7.65,21.05,1.287,0,1,1,1,0,947,0.78,7,48.53,1,0,0
22.41,11,10.19,9.98,1.29,0,1,0,0,0,465,0.664,4,38.32,0,0,0
55.26,9,2.69,7.72,0.809,1,1,0,1,0,426,0.673,5,12.17,1,0,0
63.15,11,23.05,3.83,0.552,0,0,0,0,0,441,0.732,2,18.0,0,0,0
128.15,11,14.93,7.34,1.063,1,1,1,0,0,154,0.792,1,70.77,1,0,0
8.57,1,4.16,4.37,2.694,1,1,1,0,0,648,0.641,1,39.84,0,0,0
66.17,2,13.42,4.19,1.601,0,1,0,0,0,168,0.509,3,40.79,0,0,0
19.1,18,24.87,10.62,0.619,0,0,0,0,0,902,0.7,2,36.32,1,0,0
18.28,2,2.46,1.7,1.863,1,0,0,0,0,969,0.583,3,21.26,0,0,0
6.46,17,3.54,15.69,0.768,1,1,0,1,0,314,0.662,7,19.17,0,0,0
28.6,7,0.47,0.09,0.844,0,0,1,0,0,457,0.99,3,26.11,0,0,0
16.27,7,5.62,0.71,1.931,0,1,1,0,1,284,0.751,3,13.41,0,0,0
124.16,3,2.29,9.15,0.87,1,1,1,0,0,916,0.866,2,57.92,1,0,0
6.19,1,28.82,1.96,0.655,0,1,0,1,1,169,0.773,5,7.22,0,0,0
5.52,19,16.46,8.89,0.422,1,1,0,1,0,1522,0.579,3,50.81,0,0,0
10.88,0,35.49,0.19,1.329,1,1,0,0,0,10,0.644,2,11.93,0,1,0
22.74,4,10.25,12.97,0.772,1,1,0,0,0,439,0.677,3,5.6,0,0,0
136.72,7,22.04,0.81,1.187,1,0,0,1,0,807,0.741,1,35.59,0,0,0
37.81,14,18.4,8.58,1.359,1,1,1,0,1,580,0.463,0,9.43,1,0,0
16.27,14,5.7,12.17,0.612,1,0,0,0,1,10,0.679,3,51.6,0,0,0
60.81,13,6.92,13.0,1.824,1,1,0,0,0,489,0.738,9,44.95,0,0,0
33.69,14,10.72,5.2,1.322,0,0,0,0,0,759,0.927,2,32.13,1,0,0
42.37,19,2.01,0.42,0.516,0,1,0,0,0,536,0.849,2,54.82,1,0,0
10.0,5,23.62,7.78,1.496,1,0,0,0,0,715,0.989,4,30.62,1,1,0
27.8,17,1.5,19.96,1.0,1,1,1,0,0,184,0.593,2,34.72,1,1,0
87.3,4,1.27,20.04,0.732,1,0,0,0,0,983,0.516,4,44.27,0,0,0
14.55,9,8.24,0.31,0.703,1,0,1,1,0,1381,0.678,2,54.99,0,1,0
14.05,10,0.26,4.84,2.686,1,1,1,1,0,190,0.323,3,32.7,1,0,0
10.77,16,9.04,3.58,0.412,1,0,0,1,1,1125,0.924,4,42.99,0,1,1
16.3,14,0.05,4.21,1.305,0,0,1,0,0,515,0.99,3,47.82,0,0,0
9.15,10,9.04,12.48,0.786,0,0,1,0,0,10,0.681,5,10.9,0,0,0
75.99,11,13.6,2.76,1.004,0,0,1,0,0,893,0.538,2,55.69,1,0,0
111.92,4,32.76,8.73,0.738,0,1,0,0,0,135,0.843,4,49.89,1,0,1
27.74,6,18.21,18.49,0.662,1,1,0,0,0,1758,0.76,4,61.03,0,0,0
6.97,6,19.26,4.07,1.236,1,0,1,0,0,676,0.684,3,8.54,0,0,0
4.42,7,1.39,13.44,0.721,0,1,0,0,0,367,0.631,3,47.54,0,1,1
33.84,3,11.28,21.46,0.513,0,1,1,1,0,92,0.806,1,47.14,0,0,0
26.85,21,19.16,25.61,0.672,1,1,1,1,0,49,0.838,4,22.28,0,0,0
8.47,11,5.91,0.97,0.556,1,1,1,1,0,1097,0.494,1,7.34,0,0,0
67.8,1,11.47,4.77,0.714,0,1,1,0,0,984,0.642,3,29.34,1,0,0
146.06,2,13.56,10.85,1.229,1,1,0,1,1,1208,0.67,4,17.28,0,0,0
34.1,9,11.97,3.64,2.313,1,1,1,0,1,1025,0.824,2,18.99,0,0,0
17.73,9,18.52,4.53,1.06,0,1,0,0,0,829,0.53,2,35.02,0,0,0
34.98,7,20.26,8.0,1.925,1,1,0,1,1,842,0.763,3,43.72,0,0,0
25.35,13,11.89,5.3,0.621,1,0,1,1,0,760,0.681,3,43.0,0,0,0
19.11,15,23.26,6.52,1.291,0,0,0,0,0,703,0.946,2,18.92,0,1,0
136.31,5,3.63,1.7,0.462,1,1,1,1,0,588,0.38,4,57.52,0,0,0
15.44,21,35.85,1.49,1.099,1,0,1,0,1,315,0.894,3,9.06,0,0,0
52.14,11,19.49,1.85,0.629,1,0,0,0,0,402,0.582,3,7.26,0,1,0
11.35,10,15.12,11.32,0.293,1,1,0,1,0,536,0.495,5,12.28,0,1,0
36.93,4,2.71,1.72,0.695,0,0,1,0,1,814,0.628,5,42.74,0,0,0
13.28,17,2.87,7.4,2.293,0,1,1,1,0,696,0.981,2,34.89,1,0,0
38.26,1,7.47,3.23,1.155,0,1,1,0,0,1217,0.914,2,31.02,0,0,0
28.87,18,13.54,6.31,1.347,1,1,0,1,0,244,0.508,5,14.14,1,0,0
29.42,23,19.6,1.91,1.108,1,0,1,0,0,842,0.677,1,12.68,1,0,0
8.79,19,2.64,28.52,0.898,0,1,1,0,0,726,0.53,5,63.24,0,0,0
10.22,9,8.55,15.5,0.889,1,1,0,0,1,462,0.364,6,52.26,0,0,0
14.46,11,0.27,11.24,0.793,0,0,0,0,0,1605,0.683,3,23.11,0,0,0
13.32,18,0.76,2.7,0.355,1,1,0,1,0,707,0.764,4,51.11,0,0,0
20.33,6,7.85,7.29,1.514,0,1,1,1,0,621,0.839,2,34.46,0,0,0
53.6,17,34.13,11.83,1.188,1,0,0,1,0,870,0.959,2,35.66,0,0,1
33.51,1,10.03,2.77,2.554,1,1,0,0,0,79,0.595,1,47.76,0,0,0
23.69,4,22.97,1.75,2.278,1,1,0,1,0,1180,0.686,4,26.02,1,0,0
33.64,14,16.74,3.16,0.604,1,1,1,0,0,595,0.829,4,66.9,0,1,0
81.04,22,28.82,17.56,1.855,0,1,1,0,0,10,0.464,5,24.17,0,0,1
31.14,22,13.06,5.87,1.483,0,1,0,0,1,847,0.374,2,27.56,0,0,0
24.27,9,25.03,6.66,1.454,1,1,0,1,0,58,0.881,1,20.73,0,0,0
34.79,1,29.8,2.07,0.646,0,1,0,1,0,58,0.99,9,31.4,0,0,1
24.01,6,4.3,1.84,0.936,1,0,0,1,0,1077,0.535,5,45.66,0,0,1
8.69,21,6.32,5.91,0.564,1,0,0,0,0,1042,0.899,5,15.75,0,0,0
27.68,0,0.3,2.02,1.022,0,1,0,0,0,495,0.602,5,26.41,0,0,0
14.51,4,1.51,4.37,1.283,1,1,0,1,0,936,0.808,5,25.35,0,0,0
5.26,9,16.45,2.22,2.682,0,0,1,0,0,373,0.609,2,32.04,1,0,0
9.9,21,1.18,0.86,1.155,1,0,1,1,0,425,0.677,2,41.05,0,1,0
17.73,0,2.06,11.4,0.309,1,1,0,0,1,792,0.612,1,42.95,1,0,1
7.48,2,10.95,3.87,1.256,1,0,1,0,0,152,0.359,5,37.07,0,0,0
14.37,6,17.0,4.12,0.522,0,0,1,0,1,650,0.665,5,20.88,0,0,0
10.97,9,1.49,2.43,0.841,1,0,0,1,0,144,0.692,5,59.56,0,0,0
73.28,19,2.76,13.33,0.683,1,0,1,0,0,311,0.99,3,52.63,0,0,0
19.34,6,15.54,16.44,0.844,1,1,1,0,0,898,0.503,4,41.16,0,0,0
224.17,7,5.49,0.65,0.635,1,1,0,0,0,30,0.753,8,40.14,1,1,0
65.74,0,10.46,4.15,1.52,0,0,0,0,0,78,0.841,3,27.76,0,0,0
30.81,16,28.16,15.23,0.823,1,0,0,1,0,1101,0.734,3,29.31,0,0,0
14.6,5,7.04,18.62,2.29,1,0,1,1,1,233,0.99,4,31.88,0,1,1
29.29,6,6.59,22.38,1.716,1,1,0,0,1,27,0.314,3,31.99,0,0,0
8.81,9,7.21,3.67,0.779,0,0,0,0,1,379,0.542,2,35.6,0,0,0
28.0,10,34.94,2.07,1.092,1,0,1,0,0,10,0.893,4,19.67,1,0,0
15.79,0,1.81,3.11,0.922,1,1,0,0,0,10,0.725,4,44.06,0,0,0
41.41,14,1.06,5.71,0.693,1,0,1,0,0,10,0.772,3,6.25,1,0,0
77.72,15,1.16,4.63,0.739,0,0,0,0,0,708,0.512,3,36.16,0,0,0
30.02,21,3.51,0.54,1.822,0,1,1,0,0,573,0.926,5,14.51,1,0,0
147.21,17,4.45,2.78,1.284,1,0,0,1,0,10,0.453,6,38.8,0,0,0
194.78,14,6.64,2.31,0.69,1,1,0,0,0,1276,0.545,3,35.3,0,0,0
12.32,1,8.57,3.89,0.641,1,1,1,1,0,1564,0.95,2,52.66,1,0,0
68.83,18,4.0,5.78,0.755,0,0,0,1,0,536,0.576,5,26.08,0,0,0
26.58,17,24.07,36.99,0.994,0,1,1,0,0,87,0.802,1,24.71,0,0,0
24.48,0,6.31,3.81,0.579,0,0,1,0,0,680,0.875,3,58.18,1,0,0
31.22,4,35.57,19.54,1.005,1,0,1,1,0,80,0.99,6,26.45,1,0,1
8.07,13,4.1,18.18,1.153,0,1,0,1,0,613,0.733,3,29.69,0,0,0
59.05,11,2.78,4.8,1.576,1,1,1,1,0,534,0.407,5,17.19,1,0,0
3.18,12,14.89,2.66,1.317,0,0,1,1,0,117,0.663,2,6.93,0,0,0
17.71,22,8.02,1.49,1.746,0,0,1,0,0,282,0.827,5,26.47,0,0,0
7.32,16,5.76,5.53,0.576,1,0,1,0,1,812,0.776,4,32.02,0,1,0
19.07,19,10.37,1.36,0.54,1,1,1,0,0,546,0.358,3,46.18,0,0,0
30.72,6,0.85,2.6,1.261,1,0,1,1,0,836,0.794,6,36.46,0,0,0
64.5,19,12.04,2.67,2.294,1,0,1,0,0,10,0.61,4,18.48,1,0,0
68.7,17,27.15,22.84,0.53,1,1,0,1,0,1160,0.601,3,32.85,1,1,0
219.13,7,28.21,3.71,1.871,1,1,1,0,0,528,0.93,1,54.09,1,0,0
14.15,21,12.12,21.26,2.834,1,0,0,1,0,868,0.655,5,46.76,0,0,1
36.99,18,5.13,1.61,2.472,0,1,0,0,0,1051,0.642,7,38.89,1,0,0
12.13,12,5.28,1.8,1.241,1,1,1,1,0,162,0.674,4,9.82,0,1,0
60.01,11,13.56,6.78,0.932,1,1,1,0,0,607,0.805,0,5.0,0,0,0
22.4,9,15.37,2.33,1.017,1,1,1,1,0,250,0.718,5,39.95,1,0,0
22.64,12,15.97,14.46,1.901,0,1,1,1,0,525,0.868,0,9.63,1,0,0
20.84,22,0.2,14.18,0.502,1,1,1,0,1,897,0.795,3,21.33,0,0,0
19.06,2,4.82,0.11,0.747,1,1,1,1,0,781,0.154,1,25.15,0,0,0
42.27,2,0.06,2.44,1.638,1,1,0,0,0,1325,0.837,6,43.37,0,0,0
11.76,14,2.14,14.01,1.976,1,1,1,0,1,1102,0.621,7,46.39,1,0,0
13.41,16,17.05,14.33,1.418,0,1,0,1,0,510,0.57,7,5.58,0,0,0
12.54,16,0.15,2.0,0.925,0,1,0,0,1,582,0.684,4,19.56,1,0,0
19.16,8,34.72,13.54,0.934,1,1,0,0,0,1054,0.92,5,18.8,0,0,0
17.94,2,4.12,3.27,0.336,1,0,1,0,0,505,0.856,8,31.83,0,0,0
49.6,16,23.01,7.18,1.379,1,0,0,0,0,638,0.855,2,44.0,0,0,0
24.33,8,0.97,4.73,0.327,1,1,0,0,0,706,0.648,2,36.05,0,0,0
232.38,22,4.98,4.56,0.317,1,0,0,1,0,981,0.641,3,23.82,0,0,0
46.98,0,7.26,9.69,0.769,1,0,1,1,0,218,0.706,1,26.19,0,0,0
86.55,19,1.63,2.79,0.586,1,0,0,1,0,834,0.774,3,63.86,0,0,0
33.19,8,6.34,12.76,0.711,1,0,1,0,0,182,0.669,5,70.39,0,0,0
53.19,10,0.08,9.5,0.439,0,1,1,0,1,284,0.558,5,49.41,1,0,1
34.43,21,0.28,12.68,0.578,1,0,0,0,0,1024,0.683,3,34.37,1,0,0
36.93,15,2.87,9.35,1.059,1,0,0,1,1,526,0.67,8,54.65,1,0,0
21.41,1,1.19,7.73,1.185,1,1,0,0,1,1278,0.721,5,26.82,0,0,0
4.27,20,7.1,1.33,0.743,1,0,1,0,1,280,0.928,2,24.41,0,0,0
16.12,17,0.57,10.57,1.085,0,1,1,0,1,477,0.748,3,46.69,0,0,0
17.06,23,15.15,22.94,1.855,1,1,0,0,0,1474,0.518,3,13.73,0,0,1
28.95,19,9.59,2.69,0.846,1,1,1,0,0,651,0.802,1,40.03,1,0,0
29.8,18,1.9,4.0,1.22,1,0,0,1,0,574,0.575,5,12.59,1,0,0
440.25,11,22.8,13.09,1.157,0,0,1,1,0,1025,0.784,1,11.17,0,0,1
15.54,3,37.99,11.99,3.488,0,0,1,1,0,595,0.665,3,42.29,1,0,0
18.34,16,8.6,1.64,1.695,1,0,1,1,0,461,0.816,1,46.99,1,0,0
85.98,13,5.61,2.85,0.832,1,0,1,1,0,473,0.706,1,17.05,0,0,0
14.83,23,7.79,6.76,0.345,1,1,0,0,0,808,0.99,3,36.64,1,1,0
27.82,10,26.43,0.34,3.604,1,1,0,1,0,230,0.986,0,65.95,1,0,0
27.39,17,13.05,20.95,0.563,1,1,0,0,0,339,0.618,4,23.61,0,0,0
88.89,22,23.7,8.93,1.131,0,1,0,0,0,434,0.639,0,11.62,0,0,0
17.93,9,0.26,2.08,1.359,0,1,0,1,0,1223,0.804,2,48.98,0,0,0
24.06,19,9.64,7.88,0.738,1,0,0,1,1,715,0.243,4,69.09,0,0,1
39.83,23,2.8,10.96,0.366,0,1,1,1,0,834,0.623,4,31.51,0,0,0
96.36,4,27.73,7.15,0.592,1,1,1,1,0,742,0.66,2,17.45,0,0,0
23.06,7,11.84,0.94,2.089,1,1,0,0,1,650,0.577,1,6.66,1,0,0
33.21,8,1.24,3.56,1.099,1,0,0,0,0,79,0.949,3,10.94,1,0,0
90.01,14,4.56,6.76,1.063,1,0,1,1,0,775,0.695,3,35.18,1,0,0
5.6,11,8.27,0.2,1.985,1,1,1,1,0,644,0.99,1,33.01,0,0,0
31.71,13,12.39,3.15,0.997,1,1,0,0,1,1342,0.802,4,49.48,0,0,0
24.26,9,6.43,0.97,1.806,1,1,1,1,1,10,0.553,1,13.59,0,0,0
2.95,1,4.5,3.12,2.99,1,0,1,0,1,266,0.889,2,29.24,0,0,0
22.47,18,6.94,0.7,1.654,1,1,0,1,0,10,0.636,3,18.03,0,0,0
10.58,5,5.75,9.67,2.021,1,1,0,0,0,918,0.301,2,5.07,0,0,0
27.92,16,27.53,20.34,0.566,1,0,1,0,0,947,0.989,5,24.5,0,0,0
11.17,11,18.67,0.2,3.405,1,0,1,0,0,1726,0.858,1,41.43,1,0,0
8.3,4,22.75,2.19,1.009,1,1,1,1,0,1206,0.726,2,31.97,0,0,0
13.05,2,11.39,12.36,2.414,1,1,1,1,0,739,0.672,4,38.9,0,0,0
2.71,4,11.02,3.16,2.164,1,1,0,1,0,1454,0.99,4,9.44,0,0,0
7.57,11,8.66,8.74,2.616,1,1,0,0,0,436,0.247,4,49.17,0,0,0
74.43,15,30.38,1.72,1.575,0,0,0,1,0,197,0.462,4,29.41,0,0,0
55.56,15,7.87,5.28,1.433,1,1,1,0,0,217,0.754,1,16.38,0,0,0
42.72,1,13.23,8.36,0.469,0,1,0,0,0,254,0.708,3,26.65,1,0,0
25.23,4,17.15,4.23,2.13,1,0,0,0,0,1221,0.341,3,84.1,0,0,0
19.79,8,34.7,23.92,2.515,1,0,0,0,1,1251,0.747,4,23.04,0,0,0
35.59,5,16.2,2.53,0.344,0,1,1,0,0,597,0.779,3,25.48,1,0,0
20.08,4,57.84,8.75,1.256,1,0,1,1,0,833,0.6,1,31.84,0,0,1
180.61,19,10.09,11.34,0.558,0,1,0,0,0,697,0.858,2,37.55,0,0,0
7.13,6,15.57,26.79,1.677,1,1,0,0,0,10,0.66,3,50.25,1,0,0
22.38,7,13.62,0.83,1.341,1,1,1,0,0,759,0.693,4,7.68,0,0,0
84.56,19,41.03,3.27,1.0,1,0,0,0,0,778,0.85,1,37.45,0,0,0
30.9,11,6.76,1.53,0.786,1,1,0,0,0,726,0.687,2,27.19,0,0,0
11.08,23,3.65,12.92,0.709,0,1,0,0,1,451,0.75,4,28.32,1,0,0
17.93,23,10.74,15.07,1.239,0,0,0,0,0,417,0.99,9,35.24,0,0,0
43.97,4,0.89,0.34,1.882,1,0,1,0,1,542,0.798,2,44.25,0,0,0
217.35,19,4.08,3.86,1.222,0,1,1,0,0,989,0.713,3,44.45,0,0,0
14.49,4,5.07,1.98,0.352,1,1,1,1,0,323,0.533,1,32.56,0,0,0
13.97,4,6.46,1.12,0.472,0,0,0,1,0,930,0.69,5,15.17,1,0,0
51.3,8,23.13,0.94,1.229,1,1,0,1,0,1468,0.764,2,43.16,1,1,0
21.22,13,7.21,16.28,2.63,0,0,0,0,1,586,0.887,3,15.41,0,0,0
24.72,10,18.76,2.87,2.584,0,1,1,0,1,10,0.624,4,33.38,1,0,0
147.51,10,15.17,16.44,0.426,0,1,1,0,0,433,0.466,3,34.29,0,0,0
7.0,18,5.86,1.88,2.048,1,1,1,0,0,1019,0.448,3,23.49,0,0,0
78.33,23,39.81,15.48,1.141,1,0,1,0,0,645,0.479,4,42.99,0,0,1
25.72,7,39.85,0.32,0.801,1,1,1,1,0,429,0.494,2,39.15,0,0,0
26.67,18,0.27,6.48,0.959,1,1,1,1,0,556,0.572,0,30.79,0,0,0
35.61,16,14.33,0.84,0.995,0,1,0,1,0,525,0.811,3,38.07,1,0,0
20.24,20,19.78,2.62,0.822,1,0,0,1,0,1014,0.581,5,29.37,0,0,0
24.79,1,2.61,0.96,0.627,1,0,0,1,0,448,0.748,6,9.93,0,0,0
12.32,15,18.04,2.81,0.846,0,1,1,0,0,1127,0.485,3,14.93,1,0,0
38.93,5,1.47,5.49,0.594,1,0,1,0,0,631,0.925,4,6.18,0,0,0
8.88,12,0.64,9.08,0.619,1,1,0,0,0,186,0.627,6,29.49,1,0,0
6.15,8,3.16,7.01,1.842,1,0,0,0,0,850,0.99,4,35.34,0,0,0
47.74,8,14.15,1.87,0.797,1,1,0,0,0,316,0.99,4,53.3,0,0,0
20.47,20,2.76,9.45,1.663,0,0,0,1,1,956,0.76,2,56.52,0,0,0
5.95,7,1.23,8.27,1.601,1,0,1,0,0,883,0.791,3,38.73,0,0,0
28.61,17,4.72,2.7,0.832,1,1,1,0,0,814,0.815,3,39.98,1,0,0
33.27,15,12.81,1.14,0.869,1,0,0,0,0,1163,0.863,3,6.34,0,0,0
14.51,7,21.04,11.1,1.175,1,0,0,0,1,586,0.788,5,58.31,1,0,0
107.6,12,6.86,8.28,1.492,1,0,1,0,0,360,0.643,4,12.99,0,0,0
26.63,13,1.62,0.64,1.324,1,1,1,0,0,830,0.971,6,32.45,0,0,0
14.54,11,4.87,4.03,1.011,1,1,1,1,1,10,0.766,4,52.86,0,0,0
47.23,0,4.29,2.5,0.423,0,1,1,0,0,447,0.556,2,59.26,0,0,0
29.05,13,42.69,0.19,0.954,1,1,0,0,0,515,0.388,3,26.57,1,0,0
44.61,14,13.84,2.79,1.103,1,0,0,1,0,1001,0.42,1,48.65,0,0,0
7.46,6,6.01,8.48,1.399,1,0,0,0,0,979,0.745,3,29.88,0,0,0
14.82,5,20.95,8.09,1.019,0,1,1,0,0,335,0.99,2,83.39,1,0,0
32.66,5,0.15,1.13,0.909,0,1,1,1,0,992,0.99,5,54.53,0,0,0
31.77,21,32.29,1.86,1.584,0,0,0,0,0,713,0.882,3,7.85,1,0,0
8.66,7,17.1,13.35,1.23,1,1,1,0,0,948,0.977,6,15.85,0,0,0
115.73,21,4.84,0.53,1.396,0,0,0,1,1,161,0.826,7,12.14,0,0,0
20.47,2,5.32,1.58,0.699,0,0,1,0,0,1382,0.615,2,31.16,0,0,0
52.03,16,0.44,2.36,1.393,1,1,1,0,0,591,0.81,4,27.26,1,0,0
13.86,22,6.99,2.35,0.735,1,1,0,0,0,1057,0.624,2,26.78,0,0,0
47.48,5,5.61,10.57,1.811,1,0,0,0,0,10,0.99,1,51.17,0,0,0
6.17,14,26.54,8.37,0.884,0,0,1,0,1,654,0.564,2,8.56,0,0,0
24.71,2,4.43,0.48,0.676,1,1,0,0,0,781,0.497,2,29.57,1,0,1
87.55,7,14.18,0.7,0.962,0,0,0,1,1,868,0.912,5,50.83,0,0,0
21.36,16,7.76,32.08,0.571,1,1,1,0,0,587,0.431,2,25.46,1,0,0
21.72,4,7.86,6.67,2.093,0,1,1,1,0,258,0.562,3,43.08,0,0,1
65.37,22,2.39,11.51,0.463,0,0,1,1,0,702,0.311,6,8.18,0,0,0
66.38,18,4.06,0.8,2.562,1,0,0,1,0,318,0.305,4,36.92,0,0,0
6.04,19,4.63,2.01,0.809,0,0,0,1,1,386,0.526,3,40.57,0,1,0
39.33,1,2.99,4.18,2.316,0,0,0,1,1,428,0.747,1,16.93,0,0,1
21.13,18,3.17,11.41,0.74,1,0,0,1,0,541,0.645,4,15.94,0,0,0
10.76,19,10.22,1.95,0.954,1,1,0,0,0,642,0.99,5,37.05,0,0,0
12.49,22,4.56,0.16,2.011,1,0,0,0,0,10,0.792,5,6.06,0,1,0
13.87,4,21.21,5.2,2.625,1,1,0,0,0,435,0.867,3,50.75,0,0,0
54.21,15,9.74,5.54,0.405,1,1,1,0,1,1011,0.285,0,14.22,1,0,0
69.8,1,12.74,3.48,0.251,0,1,1,1,0,539,0.99,4,21.74,1,0,0
13.85,0,2.46,0.31,0.366,1,1,1,1,0,1214,0.603,4,12.39,1,0,0
153.92,22,2.57,14.87,1.125,1,1,0,0,0,793,0.854,7,27.71,0,0,0
112.26,23,6.32,3.56,1.12,1,1,1,1,0,592,0.99,1,19.28,0,0,0
20.86,4,11.17,5.08,3.781,1,1,0,1,1,397,0.841,2,24.93,0,0,0
14.29,10,0.78,5.26,1.238,1,0,1,1,1,1139,0.733,2,54.69,0,1,0
7.06,2,15.38,7.38,0.615,1,1,0,0,0,464,0.644,1,18.29,0,0,0
33.21,12,34.73,2.54,1.299,1,0,0,1,1,187,0.568,3,11.67,0,0,0
20.19,13,4.52,13.78,0.755,1,1,0,0,0,501,0.635,2,26.88,0,0,0
36.42,23,19.83,4.25,1.282,1,0,1,0,0,341,0.777,2,16.42,0,0,0
53.38,19,17.79,18.69,0.535,1,1,1,1,0,471,0.548,2,62.09,0,0,1
13.65,21,27.6,19.27,0.759,1,1,1,0,0,873,0.878,4,16.71,0,0,0
70.99,8,10.58,0.02,1.584,0,0,0,0,0,247,0.834,7,50.03,0,1,0
11.69,7,15.08,0.43,1.642,1,0,0,0,0,567,0.417,3,47.89,0,0,0
74.45,20,24.21,1.94,0.245,1,0,0,1,0,369,0.904,6,60.88,0,0,0
57.24,17,26.7,18.6,1.322,1,0,0,0,0,461,0.728,2,53.07,0,0,0
20.59,22,8.71,8.6,0.68,0,1,0,0,0,10,0.725,2,32.47,0,0,0
8.8,3,6.62,38.84,1.856,1,0,1,0,0,534,0.816,1,24.74,0,0,0
34.36,4,11.12,7.18,1.586,0,1,0,1,0,1206,0.416,3,48.74,1,0,1
16.86,8,0.64,5.07,0.869,0,1,0,0,1,405,0.598,5,14.4,0,0,0
105.77,16,35.07,23.94,0.816,1,0,0,0,0,1473,0.797,0,28.05,0,0,0
19.7,18,2.99,10.2,1.011,0,1,0,1,0,1222,0.818,2,32.83,1,0,0
24.45,8,49.31,5.7,0.797,0,1,0,0,0,316,0.684,2,15.04,0,0,0
8.37,23,33.93,7.66,0.642,1,1,1,0,0,1500,0.898,5,34.24,0,0,0
29.54,20,7.23,1.75,1.289,1,1,1,0,1,940,0.929,4,37.7,1,0,0
36.45,5,4.01,4.1,2.231,1,1,1,0,0,543,0.709,4,31.92,0,0,0
4.65,1,5.99,5.0,5.181,1,1,1,0,0,747,0.756,2,40.86,1,0,0
17.33,16,4.21,1.43,0.73,1,0,0,0,0,636,0.75,3,2.5,1,0,0
13.35,8,18.19,0.24,1.117,1,1,0,1,0,823,0.99,4,56.78,0,1,0
41.06,8,2.23,4.07,1.331,0,1,0,1,1,1017,0.834,2,29.09,0,0,0
